ONDERWIJSBESTUURID,ONDERWIJSBESTUUR_NAAM,ONDERWIJSAANBIEDERID,ONDERWIJSAANBIEDER_NAAM,SOORT,OPLEIDINGSEENHEIDCODE,ERKENDEOPLEIDINGSCODE,VARIANT_VAN,ERKENNER,NAAM_LANG,INTERNATIONALE_NAAM,BEGINDATUM,EINDDATUM,NIVEAU,GRAAD,STUDIELAST,EQF,NLQF,WAARDEDOCUMENTSOORT,PENVOERDER,EIGENNAAM,EIGENNAAM_DUITS,EIGENNAAM_ENGELS,VORM,VOERTAAL,AANGEBODEN_OPLEIDING_BEGINDATUM,AANGEBODEN_OPLEIDING_EINDDATUM,EERSTE_INSTROOMDATUM,LAATSTE_INSTROOMDATUM,WEBSITE,SAMENWERKEND_MET,BUITENLANDSEPARTNER,DEFICIENTIE,EISEN_WERKZAAMHEDEN,PROPEDEUTISCHE_FASE,STUDIEKEUZECHECK,VERSNELD_TRAJECT,AANGEBODEN_OPLEIDINGCODE,EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL,ONDERWIJSLOCATIECODE,ONDERWIJSLOCATIESTRAAT,ONDERWIJSLOCATIEPLAATS,OMSCHRIJVING
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1015O6362,,50441,NVAO,Pre-master Industrial Design,Pre-master Industrial Design,,,WO-BA,BACHELOR,180,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Industrial Design,,Pre-master Industrial Design,VOLTIJD,ENG,2020-09-10,,2023-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0e8344bc-a283-0ae7-e063-6f2ba8c0a89a,0e8344bc-a283-0ae7-e063-6f2ba8c0a89a,114X284,Groene Loper,Eindhoven,Industrial Design
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1015O6363,,50441,NVAO,Pre-master SE O&O Teacher,Pre-master SE O&O Teacher,,,WO-BA,BACHELOR,180,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master SE O&O Teacher,,Pre-master SE O&O Teacher,VOLTIJD,ENG,2021-03-30,,2023-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,GEEN_STUDIEKEUZE_CHECK,GEEN_VERSNELD_TRAJECT,0e8344bc-a28b-0ae7-e063-6f2ba8c0a89a,0e8344bc-a28b-0ae7-e063-6f2ba8c0a89a,114X284,Groene Loper,Eindhoven,SEC Leraar vho O&O
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O3185,,55824,NVAO,Pre-master Psychology for Human-Technology Interaction,Pre-master Psychology for Human-Technology Interaction,,,WO-BA,BACHELOR,180,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Psychology for Human-Technology Interaction,,Pre-master Psychology for Human-Technology Interaction,VOLTIJD,ENG,2025-09-01,,2025-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,e8c58666-0c6e-40d0-86da-256eca143e9b,e8c58666-0c6e-40d0-86da-256eca143e9b,114X284,Groene Loper,Eindhoven,Pre-master Psychology for Human-Technology Interaction
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O3186,,55824,NVAO,Pre-master Technology for Human-Technology Interaction,Pre-master Technology for Human-Technology Interaction,,,WO-BA,BACHELOR,180,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Technology for Human-Technology Interaction,,Pre-master Technology for Human-Technology Interaction,VOLTIJD,ENG,2025-09-01,,2025-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,c74e4f16-2c75-4233-8b63-3478a88d228e,c74e4f16-2c75-4233-8b63-3478a88d228e,114X284,Groene Loper,Eindhoven,Pre-master Technology for Human-Technology Interaction
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O6385,,,,Pre-master Automotive Technology,Pre-master Automotive Technology,,,WO-BA,BACHELOR,,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Automotive Technology,,Pre-master Automotive Technology,VOLTIJD,ENG,2020-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0e0bba73-9b30-76e4-e063-6f2ba8c08759,0e0bba73-9b30-76e4-e063-6f2ba8c08759,114X284,Groene Loper,Eindhoven,Automotive Technology
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O6387,,,,Pre-master Mechanical Engineering,Pre-master Mechanical Engineering,,,WO-BA,BACHELOR,,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Mechanical Engineering,,Pre-master Mechanical Engineering,VOLTIJD,ENG,2020-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0e0bba73-9b40-76e4-e063-6f2ba8c08759,0e0bba73-9b40-76e4-e063-6f2ba8c08759,114X284,Groene Loper,Eindhoven,Mechanical Engineering
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O6388,,,,Pre-master Systems and Control,Pre-master Systems and Control,,,WO-BA,BACHELOR,,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Systems and Control,,Pre-master Systems and Control,VOLTIJD,ENG,2020-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0e0bba73-9b48-76e4-e063-6f2ba8c08759,0e0bba73-9b48-76e4-e063-6f2ba8c08759,114X284,Groene Loper,Eindhoven,Systems and Control
107B450,Technische Universiteit Eindhoven,114A734,Technische Universiteit Eindhoven,VARIANT,1016O6389,,,,Pre-master Sustainable Energy Technology,Pre-master Sustainable Energy Technology,,,WO-BA,BACHELOR,,6,6,DIPLOMA,Technische Universiteit Eindhoven,Pre-master Sustainable Energy Technology,,Pre-master Sustainable Energy Technology,VOLTIJD,ENG,2020-09-01,,2026-09-01,,,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0e0bba73-9b50-76e4-e063-6f2ba8c08759,0e0bba73-9b50-76e4-e063-6f2ba8c08759,114X284,Groene Loper,Eindhoven,Sustainable Energy Technology
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5637,50016,,NVAO,Communicatie en Life Sciences,Communication and Life Sciences,2006-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor Communicatie en Life Sciences,,Bachelor Communicatie en Life Sciences,VOLTIJD,NLD,2006-09-01,,2023-09-01,,http://www.wur.nl/bcl,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,0ef5aada-c443-4b30-84a0-44ce7d9f54fa,0ef5aada-c443-4b30-84a0-44ce7d9f54fa,111X486,Droevendaalsesteeg,Wageningen,"In the BSc programme Communication and Life Sciences, students learn to apply insights from communication science to current societal issues, problems and challenges in life-science related topics. Graduates of the programme should be able to analyse the role of communication and media in processes of social change at individual, organisational and societal level. Based on this analysis, they are able to support the design of relevant communication interventions and strategies. The focus on communication in processes of change means that the BCL programme not only contains courses on theories of communication science and on communication practices and processes, but students are also introduced to relevant theories of the neighbouring social science disciplines social psychology, sociology, political science and public policy. This knowledge allows graduates to understand the role of communication in a broader context of social change and social intervention and leads to more effective designs and technologies in processes of social and organisational change in life-science-related domains.Students specialise in a life science domain of choice e.g. sustainability, health, climate change, natural resource management, urbanisation or food. The unique combination of education in communication science with solid knowledge in a life science domain allows students to explore life sciences issues through the lens of communication.   \nThis enables graduates to bridge the gap between different disciplines as well as between societal stakeholders and contribute to solving pressing societal problems."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5641,50018,,NVAO,Gezondheid en Maatschappij,Health and Society,2005-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor Gezondheid en Maatschappij,,Bachelor Gezondheid en Maatschappij,VOLTIJD,NLD,2005-09-01,,2023-09-01,,http://www.wur.nl/bgm,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,bd3b3624-ef42-4573-9950-9539e910799f,bd3b3624-ef42-4573-9950-9539e910799f,111X486,Droevendaalsesteeg,Wageningen,"Within the BSc programme Health and Society, students learn to understand what shapes health and health inequalities. Unique features of this program are the interdisciplinary social science approach, the focus on the interaction between people and their environment, and the focus on both risks and resources for health. Students learn to see health as more than the absence of disease. Health includes for example a sense of wellbeing and participation in meaningful activities. The programme views health as connected to larger societal and environmental issues, including sustainability, social justice biodiversity, and climate change.   \nThere are major differences in health outcomes between societies, but also between neighbourhoods in the same city, between people with different income or education levels, and between people of different ethnic backgrounds.   \nAn important theme in the programme is that of understanding the social, psychological, and behavioural determinants of health. These are the factors that influence health. Causes of health differences can be considered at different scales. The program considers the full range of micro, meso and macro level causes. When looking at the micro level, students learn to differentiate between individual lifestyles. At the meso level, the student can compare how groups of friends or nature and sporting facilities in neighbourhoods affect health. At the macro level, the program addresses factors such as health policy. By looking at a range of health determinants at different scales, it becomes clear that the way in which societies shape health is complex and dynamic.   \nEquipped with a solid understanding of the range of factors that shape health, students learn about and develop possible actions to improve health in different contexts. They learn to critically evaluate the impact of different interventions to improve health, but they also learn to design new and promising intervention strategies.   \nBy studying health using different scientific perspectives, students become familiar with social science disciplines, such as sociology, psychology, economics, communication and demography. These are complemented with relevant insights from the natural sciences."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5656,50100,,NVAO,International Land and Water Management,International Land and Water Management,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor International Land and Water Management,,Bachelor International Land and Water Management,VOLTIJD,ENG,2002-09-01,,2023-09-01,,http://www.wur.nl/bil,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,5a82bb26-c36a-4c75-aca1-f54a337bbc01,5a82bb26-c36a-4c75-aca1-f54a337bbc01,111X486,Droevendaalsesteeg,Wageningen,"Sound land and water management is crucial in addressing global challenges such as poverty alleviation, food security, and the prevention or mitigation of climate change induced conflicts and disasters. Rooted in land and water management in agricultural contexts, students in the Bachelor's program International Land and Water Management learn about the complexities in land and water management in diverse cultural contexts across the globe and contribute, in a decolonial way, to alternative ways of management in close cooperation with relevant stakeholders. The program focuses on the inter-linkages between abstract theories from different disciplines and actual land and water management practices in the field. Students are equipped with the necessary competences in land and water management, preparing them either for advanced study in a related master's program or for entry level positions (often through a traineeship) in the professional field."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5657,50101,,NVAO,Economie en Beleid,Economics and Governance,2004-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor Economie en Beleid,,Bachelor Economie en Beleid,VOLTIJD,NLD,2004-09-01,,2023-09-01,,http://www.wur.nl/beb,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,8c97e2eb-5700-48d3-876d-7cef63ab71fd,8c97e2eb-5700-48d3-876d-7cef63ab71fd,111X486,Droevendaalsesteeg,Wageningen,"The domain of Wageningen UR relates to food and food production, the living environment and health, lifestyles and livelihoods. Economics in this domain takes certain specific features of it into account, including our dependence on nature and the uncertainties this brings with it, our need for access to food and water, spatial considerations, and the failures of the market as a mechanism for allocation and distribution. This brings governance issues to the fore, the more so in view of the numerous policy interventions in this domain and the role of civil society groups. Economics in Wageningen therefore focuses on other social institutions than the market, and with a feel for the technical and nature-related aspects of the domain. It has built up a tradition of economic research of direct relevance to public policy, both national and international.   \nThe BSc programme Economics and Governance covers the general principles of economics as well as offering specialized courses in economics and governance tailored to issues in agriculture, the environment, natural resources and development, both in Europe and elsewhere. Graduates distinguish themselves as economists by their real-world focus, their feel for multi-disciplinary approaches, and their sense of responsibility to ensure their work contributes to the quality of life."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5780,55001,,NVAO,Tourism (joint degree),Tourism (joint degree),2011-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor's Tourism (joint degree),,Bachelor's Tourism (joint degree),VOLTIJD,NLD,2011-09-01,,2023-09-01,,http://www.wur.nl/bto,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,9d7ec0ba-2e49-4c7b-a244-c3b0a10c3270,9d7ec0ba-2e49-4c7b-a244-c3b0a10c3270,113X606,Mgr. Hopmansstraat,Breda,"The BSc programme in Tourism is a collaborative endeavour of Breda University of Applied Sciences (BUas) and Wageningen University (WU). For this joint programme, which is taught completely in English, education is being provided in Breda (1st and 2nd year) and Wageningen (3rd year). The societal importance of tourism has grown significantly over the last decades and its contribution to the global economy is well documented: for 2020 1,4 billion international tourist arrivals were calculated, tourism accounts for 10% of the world's Gross Domestic Product and 1 out of 10 jobs worldwide is related to tourism. But tourism is more than a generator of the world's economy. It is an agent of change. It is closely connected and intertwined with major global changes in culture, politics, technology, the economy and the environment and can contribute to the solution of complex problems in contemporary societies. It affects the quality of life and social well-being of individuals and regions and plays an important role in community, regional and urban development. In this programme the tourism phenomenon is studied from three closely related perspectives that continuously interact with one another: the social sciences, the economic sciences and the environmental sciences. These perspectives coincide with the three pillars of sustainability: people, planet and prosperity. To contribute truly to integrated solutions for the global political, financial, climate and health crises sustainability and resilience are the leading principles of both BUas and WU and are a powerful rational for partnering in this joint programme."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O5876,56283,,NVAO,Environmental Sciences,Environmental Sciences,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor's Environmental Sciences,,Bachelor's Environmental Sciences,VOLTIJD,ENG,2002-09-01,,2023-09-01,,http://www.wur.nl/bmw,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,c71f245e-cfef-4fac-b4a4-838ef94997fd,c71f245e-cfef-4fac-b4a4-838ef94997fd,111X486,Droevendaalsesteeg,Wageningen,"The Environmental Sciences BSc programme covers environmental and sustainability issues, i.e. problems caused by the interaction of human systems and Earth systems. Environmental sciences are applied in the detection and analysis of (potential) problems, but also in the design, development and evaluation of solutions to these problems. Environmental and sustainability issues have societal causes and consequences that are linked through physical, chemical, and biological processes that operate on planet Earth. Their scientific study therefore requires knowledge and understanding of the terminology, principles, and methods of both natural and social sciences. In the common part, students get a solid foundation in natural sciences and mathematics, become familiar with the most important disciplinary approaches to environmental issues, are trained in interdisciplinary problem-oriented research, develop academic skills in an environmental context, and acquire international experience. In their specialisation, they can zoom in on environmental social sciences, natural sciences or technology, according to their interest and aptitude.  \nThe programme offers a choice between three specialisations:  \n- Environmental Policy and Economics, focusing on the societal causes of environmental and sustainability issues, and on socio-political arrangements and economic instruments for prevention and control;  \n- Environmental Quality and Systems Analysis, focusing - within a systems approach framework - on the processes in and between the environmental compartments soil, water, and air that determine the fate of contaminants and their effects on organisms and ecosystems;  \n- Environmental Technology, focusing on the application of biological, physical, and chemical processes in techniques aimed at improving environmental quality, preventing or controlling emissions, and recovering valuable resources for reuse.  \nFree space in the third year allows the students to create a distinct profile for themselves, enhance their international experience, or become acquainted with other fields of study."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6075,56831,,NVAO,Agrotechnologie,Biosystems Engineering,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor Agrotechnologie,,Bachelor Agrotechnologie,VOLTIJD,NLD,2002-09-01,,2023-09-01,,http://www.wur.nl/bat,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,6c49d7f1-0b98-4704-88a1-55ee7b5c3c93,6c49d7f1-0b98-4704-88a1-55ee7b5c3c93,111X486,Droevendaalsesteeg,Wageningen,"Biosystems Engineering is a multi-disciplinary academic programme that fulfils the needs of mankind in terms of sustainable food, feed, fuels, fibres and chemicals. The Biosystems Engineering bachelor programme prepares students to address aspects of the question ""How to sustainably feed 10 billion people in 2050?"".  \nKnowing how a system behaves and performs is based on models; this requires a solid foundation in mathematics, statistics and physics. From day one students learn to adopt systems thinking: they learn to identify the different functions in a biosystem as well as the engineering aspects of technology that fulfil these functions. Systems engineering, sensing, data collection and (statistical) data analysis, modelling, control and information engineering form the engineering basis. Solutions should also meet the needs of society. Students therefore acquire a fundamental knowledge and understanding of the interaction between technology and society or economics. Biosystems Engineering addresses challenges arising in systems or a chain of systems containing living organisms and products that are perishable, ripening and subject to decay. So it investigates, develops and combines knowledge and methods from technical sciences with biological, environmental, agricultural and social sciences. To address such complex problems teamwork is necessary. Therefore students learn how to work in teams and to communicate effectively."
107B451,Wageningen University,114A640,Wageningen University,OPLEIDING,1001O6085,56835,,NVAO,Plantenwetenschappen,Plant Sciences,2002-09-01,,WO-BA,BACHELOR,180,6,6,GETUIGSCHRIFT,Wageningen Universiteit/ Wageningen University,Bachelor Plantenwetenschappen,,Bachelor Plantenwetenschappen,VOLTIJD,NLD,2002-09-01,,2023-09-01,,http://www.wur.nl/bpw,,,GEEN_DEFICIENTIES,GEEN_EISEN,GEEN_PROPEDEUTISCHE_FASE,STUDIEKEUZE_CHECK_VAN_TOEPASSING,GEEN_VERSNELD_TRAJECT,82cea61d-2093-4d3e-8196-48872cae74d3,82cea61d-2093-4d3e-8196-48872cae74d3,111X486,Droevendaalsesteeg,Wageningen,"Central to the domain of plant sciences are the relations between plants and their environment, with a fundamental and applied perspective on global food security, biodiversity and climate change adaptation. Through photosynthesis, plants convert sunlight into biomass, making them an inexhaustible source of food and renewable resources.  \nMore than ever, studying plant sciences requires the ability to deal with dynamics and complexity at different scales, from molecules, cells and organisms, to populations, and agro-ecosystems. In the bachelor Plant Sciences, you learn to combine fundamental knowledge of ecology, physiology, genetics, molecular biology, biodiversity, agronomy, plant breeding and plant pathology. Additionally, you learn to apply this knowledge for food production, human health, bio-based resources, and a green environment. This will give you a strong basis in all domains of plant sciences.  \nThe bachelor Plant Sciences has a research-oriented approach. Each year, you apply knowledge and skills to design experiments and carry out a research plan on a plant sciences topic. By setting up your own experiments you learn academic skills that are applicable in a broad range of professions. This includes skills such as information literacy, writing and presenting, experimental design and research, data science and modelling, scientific argumentation, critical self-reflection, and teamwork.  \nThe broad common core prepares you for the programme's two specialisations: (A) Plant Genomics and Health, (B) Plant Production and Ecology.  \n(A) Plant Genomics and Health focuses on processes that occur in the plant on a cellular and molecular level. Plants are important for a healthy diet as they provide carbohydrates, lipids, amino acids, micronutrients (vitamins and minerals) and phytonutrients such as antioxidants. Consequently, healthy plants are important for global food security. Specialized plant metabolites play a role in natural interactions between plants and (micro-) organisms. These molecular interactions determine the plant's defense system and the symbiosis between plants and soil-based microbes. Plants also respond to abiotic factors in their environment. Light, drought and salt can change molecular signalling pathways to induce stress tolerance in plants, which is important to improve plant resilience. In the courses of this specialisation, you learn to apply molecular biology techniques and bioinformatics to investigate molecular plant-environment interactions, and to develop plants with enhanced nutritional or pharmaceutical value through gene editing. This specialisation prepares for the MSc Plant Sciences and the MSc Plant Biotechnology.  \n(B) Plant Production and Ecology aims at the ecological interactions between plants and enviro"
